,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
643,Armin van Buuren,Save My Night,4vRrqkvgC26dV5RSDOC7uU,0,0.67,0.683,1,-6.507,0,0.0586,0.0149,0.054,0.0527,0.493,129.985,169960,4
644,Hozier,Arsonist's Lullabye,1UWhx0pFZccP4jdCIZsj7U,60,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,266547,4
645,Michael Stanley,Nothing and Everything to Prove,1sCzcCEhDlZsd3OsEAbHl4,3,0.654,0.764,7,-6.012,1,0.0318,0.00453,0.000291,0.133,0.145,120.0,302240,4
646,Selena Gomez,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,69,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,4
647,Ucast,LAX - Radio Edit,6rFMkOox5uKx0TIUSB45RA,0,0.483,0.995,6,-4.992,1,0.203,0.000251,0.937,0.129,0.0713,140.008,220500,4
648,Juicy J,"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7zBQRGpYImAdIZc97FNj3V,66,0.596,0.815,6,-5.668,0,0.0755,0.0111,0.0,0.174,0.459,165.015,206567,4
649,Michael Stanley,Any Time I Try,0pi0NsI0Vs6KEQ0HPtsrYb,2,0.556,0.478,2,-10.279,1,0.0255,0.473,0.000571,0.127,0.432,169.85,271973,4
650,Adrian Marcel,2AM.,64Jyg9AzWl3AHdnkKPmY4T,62,0.849,0.534,4,-6.365,1,0.0699,0.0472,0.0,0.25,0.599,102.014,237653,4
651,Chill Lounge Music Bar,Chillout 2014,733BsN0dTLIrJ8sbRtKpj3,2,0.695,0.393,7,-7.61,1,0.0389,0.0374,0.817,0.0861,0.209,89.96,286534,4
652,WILLOW,9,3e90JC8EKLsSDUHmPpxkfp,62,0.597,0.495,8,-8.674,1,0.201,0.215,0.000163,0.104,0.171,76.991,253800,4
653,Michael Stanley,The Job,06bv9yVXXyOuDgjcI7joLf,3,0.712,0.675,4,-7.854,1,0.0283,0.0688,3.54e-05,0.107,0.471,124.994,298320,4
654,ZHU,Cocaine Model,5Z3trOR982mBrJcPfrLUsq,62,0.786,0.706,9,-6.212,0,0.0537,0.251,0.213,0.142,0.313,120.011,255093,4
655,D'Mixmasters,Fancy - Remix,3Wq6HNpsOD3LMXNET8qfvr,0,0.928,0.534,8,-5.924,1,0.205,0.201,0.0,0.464,0.354,94.974,198466,4
656,Jeezy,Seen It All,0jkeRqlWciqKxU3iHQfdWj,60,0.711,0.833,7,-4.818,1,0.154,0.135,0.0,0.301,0.545,106.094,207533,4
657,Outbreak,#Bassface - Edit,7ooHnAcSt7z4BgE36iXjHV,18,0.274,0.801,1,-6.31,1,0.11,0.0163,0.00976,0.44,0.0681,149.521,240942,4
658,Deorro,Five Hours,3haS1MDe2Zh8jJaeiiymSt,60,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,326888,4
659,Audiogroove,Royals,52ic1nGxdElHGXw1CpVXgy,1,0.705,0.4,7,-11.431,1,0.0586,0.0631,4.41e-05,0.277,0.302,84.92,189057,4
660,ZHU,Faded,2GQEM9JuHu30sGFvRYeCxz,61,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,223480,4
661,Michael Stanley,One Good Day in a Row,434l3qMmJqSBa4YMc4Czie,3,0.641,0.773,7,-5.45,1,0.0292,0.0051,9.14e-05,0.21,0.442,135.014,312427,4
662,J Balvin,Ay Vamos,6Ges5C2IE738iJh4HyQizQ,69,0.718,0.711,8,-5.746,0,0.11,0.157,5.54e-05,0.1,0.92,173.916,226413,4
663,United DJ's of Workout,Geronimo (Running Mix 142 BPM),2tch6NLD6sWp2uA2m48UYO,2,0.681,0.722,7,-6.873,1,0.0496,0.0102,0.000118,0.176,0.714,141.919,260301,4
664,Rebelution,Fade Away,4TyCnstYu6LGrjka5WW6ft,59,0.685,0.54,9,-9.701,1,0.0253,0.181,0.015,0.114,0.235,109.926,209253,4
665,JDSho'mesum,It's A PARTY! (2014),0r6eFJ5WAYFl8gnIkn3ftA,1,0.815,0.795,0,-8.517,0,0.246,3.49e-05,0.863,0.278,0.346,149.902,187320,4
666,Calvin Harris,Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,73,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,184280,4
667,CDM Project,Timber,1OYsSFcla0y0xNuhcWXyY1,1,0.691,0.849,11,-6.865,1,0.03,0.101,3.49e-06,0.195,0.951,129.975,203000,4
668,Romeo Santos,Yo También (feat. Marc Anthony),5A9AILetvfQg3LHyX5X0pV,69,0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,306453,4
669,Angelo Kelly,Chasing Cars - 2014 Live Version,10vvPuSk6NSkpxcfJKNB1L,10,0.702,0.136,9,-13.37,1,0.0522,0.891,2.06e-06,0.708,0.216,114.234,258467,4
670,Colony House,Silhouettes,5zYduVIUSgSWmv56IwBmRl,61,0.478,0.76,8,-6.819,1,0.0381,0.0136,0.0,0.093,0.578,164.997,177773,4
671,Dj Stay The Night,Stay the Night,7Cce2X7xMR4Q5NfkT4wP0A,6,0.626,0.493,5,-6.57,0,0.0294,0.0459,0.0,0.212,0.576,127.935,218027,4
672,Colbie Caillat,Try,6buXDkw3Gv4fQC1OZKUhnR,60,0.603,0.376,1,-9.77,1,0.0288,0.807,0.0,0.108,0.538,139.995,224573,4
673,The Texas Tenors,The Climb (Live 2014),5Zo4KXvuHtuyslX5cWVb3v,3,0.366,0.477,10,-10.569,1,0.0318,0.557,0.0,0.956,0.408,159.857,237561,4
674,Mitski,I Will,2yYP6zjOBqGKqI6s2lZyer,64,0.536,0.307,2,-13.659,1,0.0356,0.0526,0.39,0.11,0.264,137.981,174760,4
675,Hellen,Stay the Night,4eAGHftVxM96Fh8UJDTzpA,2,0.683,0.534,8,-10.964,1,0.0335,0.00858,0.0,0.103,0.292,128.011,215625,4
676,The Pretty Reckless,Heaven Knows,04w73SmPfQkkmEpKbcrHOL,58,0.543,0.815,2,-3.712,1,0.0439,0.078,0.0,0.21,0.579,83.992,224533,4
677,Space Cat,Invasion - Space Cat 2014 Mix,7sDdSSE1RdUfCPtjJ9YBAC,10,0.74,0.924,11,-6.723,0,0.0563,0.00173,0.859,0.11,0.797,141.98,439000,4
678,Sleeping At Last,Saturn,3tJjZMHLqhD8DaGgdBICnc,67,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,289792,4
679,Rexide,Year1401,6GeKIiNt3C09CRtUtRadzb,0,0.782,0.61,0,-9.554,1,0.0841,0.223,5.22e-05,0.107,0.388,132.02,150933,4
680,Set It Off,Why Worry,39ShyO1yBCiEoEXHX9ie0F,60,0.667,0.908,1,-5.004,0,0.0514,0.0376,0.0,0.145,0.656,105.011,199253,4
681,Electro Clasher,Anaconda - Remix,1JRJOddLDiBMZZHBUf33B9,10,0.833,0.87,2,-4.263,1,0.0657,0.000227,0.00157,0.0994,0.532,129.973,310252,4
682,The Growlers,Black Memories,54YY9VsZn8sbwXht0VAKZB,60,0.617,0.576,0,-8.009,1,0.0286,0.00661,0.0,0.153,0.825,113.965,171400,4
683,John O'Callaghan,Games - STANDERWICK Remix,7l5OY2b2rEWOut4xCRIjEW,0,0.522,0.927,7,-6.872,1,0.0759,0.0101,0.0103,0.238,0.153,137.924,228913,4
684,Method Man,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,6C3yPXYG2NJYlIYVe5J7hv,62,0.722,0.745,4,-6.059,0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,309947,4
685,Clarissa Atkins,Lovers on the Sun - Remix,33ZWk6EdqyuReb75rlnnKr,15,0.688,0.813,6,-3.867,0,0.0481,2.23e-05,0.00726,0.63,0.947,125.013,265822,4
686,Mitski,Townie,6TN7D8b2r2hWAFrk5D9oxX,63,0.31,0.884,1,-3.484,1,0.0566,1.13e-05,3.03e-06,0.121,0.276,137.762,205080,4
687,D'Mixmasters,Enjoy the Ride - Remix,5m86oEvDQ9PdfkIyz9LZ45,0,0.69,0.685,1,-6.231,1,0.0322,0.00429,2.92e-05,0.148,0.408,127.98,275724,4
688,Lana Del Rey,Sad Girl,11MyiSGZSYSmhhqwGUTtAq,68,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4
689,Faye Fang Kaew,มีสิทธิ์เจ็บถึงเมื่อไหร่ (In The End),4LxpntzxsxGy5YHK8ZqtCy,25,0.584,0.614,0,-4.477,1,0.0308,0.479,0.0,0.105,0.387,79.982,303750,4
690,Trevor Hall,Green Mountain State,0c7iF5fSBYxCuwsAv2z4iI,62,0.693,0.367,3,-11.66,1,0.0323,0.351,2.9e-05,0.111,0.286,129.879,274632,4
691,Dance Hits 2014,Wicked,1w5HlCzuRckF9lxZ1SoHtg,3,0.637,0.79,2,-4.792,0,0.0765,0.11,0.893,0.0927,0.401,127.995,236720,4
692,Rittz,In My Zone,5i2bkKprKcLgcYb07g7I5u,59,0.723,0.691,1,-6.784,0,0.219,0.279,0.0,0.0363,0.512,138.038,298200,5
693,Jaco Pastorius,Eleven - 2014 Anthology Version; Remastered,6YQZevUVfkEJTVhGV4KKZk,3,0.438,0.952,0,-10.482,0,0.488,0.332,0.538,0.963,0.212,69.946,48920,3
694,Michael Jackson,Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,70,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027,4
696,Cartel De Santa,Si Te Vienen a Contar,1qNUhmx3rGjiMRThz7Eruv,71,0.734,0.663,10,-6.279,1,0.309,0.341,0.0,0.649,0.845,166.846,219573,4
697,Commercial Club Crew,La Luna - Danceboy Remix Edit 2014,4r94GG8nZKNQPcmop0xMPE,11,0.546,0.993,6,-4.839,0,0.0754,0.0013,0.0541,0.416,0.402,143.997,236632,4
698,Route 94,My Love (feat. Jess Glynne),61UQzeiIluhpzpMdY4ag3q,75,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934,4
699,Mr. Blake,"Happy - ""From Despicable Me 2""",3YA7UFWGg3j7pgwrv119m3,3,0.629,0.801,9,-5.347,0,0.149,0.394,0.0,0.665,0.895,79.993,232000,4
700,Azealia Banks,212,16EMONl2vH3rt9f4ehTG8g,69,0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,204957,4
701,The Texas Tenors,You Should Dream (Live 2014),6jKPB8RLhnUkng0twjY5bJ,2,0.4,0.486,1,-10.22,1,0.0353,0.685,0.0,0.929,0.26,143.818,253505,4
702,Poor Mans Poison,Providence,1IN40pTmyWXHi3DFPkiIuk,62,0.515,0.623,9,-5.643,0,0.0477,0.566,0.0,0.0591,0.857,105.098,183533,4
703,Top de éxitos 2014,Wrapped Up,77iot7aXd0aO4ixLGOjgft,1,0.784,0.765,1,-6.38,1,0.0573,0.0289,0.0,0.185,0.96,122.06,185000,4
704,Lana Del Rey,Old Money,6IfPyMb0Sxptpx6jBUATOS,67,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,271480,1
705,Armin van Buuren,A State of Trance Year Mix 2014 - Look What I Found! - Intro,7kEAcKlb4GVcNhJTsFI1VH,0,0.459,0.46,2,-17.103,0,0.764,0.681,2.32e-06,0.784,0.343,127.57,108018,3
706,Duke Dumont,I Got U,69gQgkobVW8bWjoCjBYQUd,61,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596,4
707,Steve Harley,It Wasn't Me - 2014 Remaster,71qgIgFYvAF6yvRWXomeuh,13,0.476,0.473,4,-13.817,1,0.044,0.0172,0.000156,0.0782,0.193,82.723,359240,4
708,The Ghost of Paul Revere,This Is the End,6bUDZiUm1R0AHZUTQyNVoV,59,0.549,0.423,7,-7.011,1,0.03,0.399,0.0,0.0941,0.357,81.544,170653,4
709,Willem de Roo,Inception - Radio Edit,23NhS5lvF1IXgHmKLz4WiH,0,0.54,0.959,6,-5.791,1,0.0656,0.00221,0.91,0.145,0.412,131.024,183211,4
710,Austin Mahone,Mmm Yeah (feat. Pitbull),2n3CaPGPLYnYAvTEwKCX8t,67,0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,231625,4
711,Michal Menert,Electric Touch - Boty Edit,7L0rkPP1k6uMpgZrmbfvH0,7,0.196,0.923,1,-4.91,1,0.0533,0.000464,0.871,0.377,0.516,84.189,241522,4
712,SZA,Childs Play (feat. Chance the Rapper),7GPstnufSTScEaw9dMxO9H,61,0.759,0.342,1,-9.044,0,0.0406,0.775,0.0,0.112,0.22,99.995,216234,4
713,D'Mixmasters,Blast Off - Remix,6CsFNAd6jq95TM7Gp61HWU,0,0.685,0.878,1,-7.363,1,0.0405,0.00305,0.000376,0.075,0.429,127.98,312227,4
714,Imagine Dragons,Radioactive,69yfbpvmkIaB10msnKT7Q5,69,0.483,0.894,9,-3.9,1,0.223,0.0407,0.0,0.282,0.278,139.858,276040,4
715,Elizabeth!,Vou Falar-Lhe Francamente,4Zn7ieJMjFvjV3sHdZ95c8,8,0.707,0.701,0,-9.53,1,0.146,0.176,0.0,0.0643,0.557,113.254,154552,4
716,Taylor Swift,I Wish You Would,1B5VzXPqMlvRw0U4HJY3dJ,58,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,4
717,Charts Hits 2014,"Dare (La, La, La)",6gKBpctZ3Q99UTvg00S5T4,0,0.628,0.99,6,-3.867,1,0.0524,0.0103,0.00332,0.342,0.805,128.0,185652,4
718,Aloe Blacc,The Man,2stPxcgjdSImK7Gizl8ZUN,58,0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853,254880,4
719,Races,Year Of The Child,5oQyffWu761NVvKfz8zfcB,1,0.401,0.56,5,-6.452,1,0.0306,0.272,0.0053,0.107,0.527,120.973,85880,4
720,Jhené Aiko,Promises,4ThyHM57HG7pnLudis9b0M,59,0.494,0.471,6,-11.238,0,0.0699,0.671,4.19e-05,0.0699,0.219,80.367,297493,3
721,Jaco Pastorius,Fannie Mae - 2014 Anthology Version; Remastered,6LrOeKglnHaFKS9J2x43e2,4,0.34,0.614,0,-11.05,1,0.0862,0.0991,0.0011,0.284,0.632,171.207,158347,4
722,Mitski,Drunk Walk Home,093N3AMhUnOeE4wgNRsBOO,63,0.331,0.357,9,-7.627,1,0.0339,0.00167,1.42e-05,0.189,0.322,172.695,155507,3
723,U Street,Roar,1oK7tFrZBuL1ENlcQUtINn,0,0.707,0.946,6,-5.57,0,0.0382,0.0185,3.23e-05,0.121,0.791,132.009,281463,4
724,G-Eazy,Tumblr Girls (feat. Christoph Andersson),4Fv6wNYUixnYkj3Dgfrls8,62,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,255680,4
725,Jaco Pastorius,Sophisticated Lady - 2014 Anthology Version; Remastered,5j0XZGkiZIiiABUmLsdTun,4,0.466,0.159,3,-16.976,1,0.114,0.591,0.401,0.674,0.172,107.34,316880,4
726,Taylor Swift,I Know Places,2zfgVd034GlUvk7LqBHl6u,58,0.602,0.755,0,-4.991,1,0.071,0.245,0.0,0.178,0.495,159.965,195707,4
727,Steve Harley,Back to the Farm - 2014 Remaster,39mSfYdyCX1AInOeYGJqH9,13,0.546,0.474,0,-10.416,1,0.0276,0.0378,9.16e-06,0.118,0.47,134.583,351240,1
728,Andy Mineo,You Can't Stop Me,3E5R61s1v3K6Us4QXKXE5r,61,0.77,0.826,3,-4.615,0,0.159,0.046,0.0,0.266,0.462,145.984,239962,4
729,Genix,Lux - Radio Edit,6KxTSk4m7gCdxeUpCpvBKK,0,0.586,0.938,9,-2.325,0,0.037,0.00182,0.917,0.245,0.182,131.971,191000,4
730,Logic,Alright,0lwkTJnLBVWvEnxtku7Msy,60,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280,4
731,Jaco Pastorius,Word of Mouth - 2014 Anthology Version; Remastered,1VFIS4GVVUEKzjVf14pjVx,5,0.343,0.857,4,-8.845,0,0.0928,0.0352,0.765,0.238,0.496,143.558,225680,3
732,Barrett Wilbert Weed,Dead Girl Walking,5L5N8YOsBxdzR9h9sudBgG,62,0.537,0.664,3,-6.503,1,0.0951,0.518,0.0,0.0665,0.563,106.198,204613,4
733,The Hotels,Let Her Go - RMX Dance,7IHR3c0Pn1O4adtpBahFb2,3,0.684,0.436,7,-13.092,1,0.0499,0.0288,0.00246,0.134,0.621,135.023,280889,4
734,Keith Urban,Somewhere In My Car,3MFV4DgrAOXz6KURPQxRj9,58,0.588,0.861,10,-5.531,1,0.0395,0.00546,1.38e-05,0.0797,0.525,118.008,195973,4
735,Jaco Pastorius,Invitation - Live 1982; 2014 Anthology Version; Remastered,3deR5dFRrDvQ725XDyh6bo,4,0.297,0.612,11,-13.362,0,0.0805,0.00241,0.635,0.657,0.354,171.611,417120,4
736,Bedroom,Nothing Lasts,7KKoGA5nKLJ6Q4wPXFJcNt,63,0.507,0.666,10,-8.362,1,0.0289,0.0116,0.329,0.129,0.186,77.979,291786,4
737,Andrey Exx,Work 2014,2es6Nlf5QOXVPBAFkLykxL,1,0.892,0.393,8,-4.365,1,0.0603,0.0181,0.0498,0.0654,0.359,121.996,337763,4
738,Isaiah Rashad,Heavenly Father,0qLt7pQhm8LDxFgI0YXdlY,60,0.608,0.676,1,-7.56,1,0.248,0.212,0.0,0.347,0.57,80.939,260632,4
739,Michael Droste,We're the Cubbies (100 Years At Wrigley Field 1914-2014 Dedicated to the Chicago Cubs Baseball Team),5KEyOXxc52XJlbiczNeyoq,1,0.557,0.894,0,-6.428,1,0.0423,0.171,0.0,0.379,0.871,140.0,120000,4
740,ILOVEMAKONNEN,Tuesday (feat. Drake),2znzyzlAUc8Z1Ikq9aFOcx,61,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,321987,4
741,DJ Remix Factory,Revolution (Remix),1zhrBjwMy0FRgHzdgzV0Sr,0,0.655,0.904,5,-4.008,0,0.0706,0.00108,8.23e-05,0.0731,0.788,149.919,287453,4
742,Michael Cera,Clay Pigeons,0XgRWgcs0Pcr9PSIdFWD4N,61,0.292,0.241,6,-17.001,1,0.0428,0.97,0.00989,0.105,0.441,172.175,186000,4
743,Commercial Club Crew,Groove Is the Rule - De-Liver vs. Phillerz Remix Edit 2014,5Ochg1BDezF6IBQ4PggvUb,6,0.591,0.849,11,-5.321,1,0.04,0.00255,0.553,0.17,0.637,142.005,192887,4
744,NOTHING MORE,Jenny,1qhcO9Akt1mP0Y54OSTX9w,60,0.525,0.914,11,-7.967,0,0.164,0.00107,1.51e-05,0.545,0.199,105.955,236600,4
745,Dart Rayne,Stole The Sun - Allen & Envy Remix,4YJOUFltlekNPTBLSlcPeG,0,0.53,0.956,0,-5.772,0,0.0831,0.0085,0.0869,0.33,0.0719,137.908,255435,4
746,Jamestown Revival,California (Cast Iron Soul),14A2dKF4O0kQD0E5CCX3Jc,58,0.449,0.786,4,-5.438,1,0.0398,0.152,0.0,0.0911,0.46,161.798,252960,4
747,McAlister Kemp,100 Years the Anzac,2UGYpjuMoe1ssYvfiBakhE,20,0.529,0.791,4,-5.11,1,0.0314,0.1,0.0,0.218,0.468,147.03,279773,4
748,Porter Robinson,Sad Machine,1JY6B9ILvmRla2IKKRZvnH,61,0.47,0.706,0,-4.902,0,0.0322,0.034,1.31e-06,0.0726,0.327,88.519,350690,4
749,Dmp Music,I'm so Fancy,3sJszDvyjg7XEmXYLlWLz3,0,0.803,0.569,1,-6.214,1,0.283,0.24,0.0,0.0848,0.349,94.958,196120,4
750,Francesca Battistelli,Holy Spirit,0VqMBJyeeRA4I6mSPO5uqZ,59,0.381,0.532,2,-7.842,1,0.0372,0.00318,0.0,0.098,0.1,143.774,302577,4
751,Hazem Beltagui,Remember Me (Mix Cut) - Original Mix,0vzNVop6l7WbasyK5BjEex,3,0.489,0.984,11,-7.578,0,0.0539,0.00188,0.951,0.371,0.373,131.077,58667,4
752,Florida Georgia Line,Sippin’ On Fire,0H9Q7Vzu8nYRDBZYKbtU8d,59,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640,4
753,Max Graham,Lekker,69Oj93j6Dwz569VX026YTI,0,0.523,0.9,1,-4.922,0,0.0351,5.27e-05,0.946,0.0465,0.0688,132.035,229100,4
754,One Direction,Fireproof,34aYkYrY3sXhEU9O4VQgtB,67,0.681,0.864,3,-3.276,1,0.0301,0.00477,0.0,0.122,0.921,132.929,174080,4
755,Parker & Hanson,Gravity (Mix Cut) - Original Mix,2b09DHnNpxCvvG8qgMLSsH,3,0.549,0.915,4,-8.948,0,0.0368,0.00706,0.786,0.297,0.983,130.0,31894,4
756,Max Richter,Spring 1 - 2012,4gmhjAsvL6c7se2PBh7dHw,58,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,151507,3
757,Top de éxitos 2014,Rather Be,3cwAcr0xxJ44uRY45SN6cH,4,0.688,0.695,11,-5.055,1,0.0547,0.0361,0.0,0.121,0.684,120.987,227200,4
758,McCafferty,Alligator Skin Boots,1qFWOGLf8rX2lOLrR9wicN,61,0.535,0.319,9,-15.397,1,0.0745,0.804,3.91e-06,0.227,0.457,142.883,142656,4
759,Luke Bond,On Fire (Mix Cut) - Original Mix,6O6CrwuzrLtsIAyMCbOeK2,3,0.531,0.808,2,-7.299,1,0.0627,0.000371,4.21e-06,0.219,0.676,130.069,59093,4
760,Banda Los Recoditos,Me Sobrabas Tú,33XISWpHJRbAvFSMW1y44A,67,0.729,0.507,0,-4.94,1,0.0486,0.698,0.0,0.26,0.961,154.926,181987,3
761,Workout Remix Factory,Levels (Running Remix 148 BPM),4eIvaH5hfQkbe5dAv9PcpY,0,0.588,0.913,5,-4.078,0,0.103,0.00402,0.00504,0.12,0.479,147.978,235162,4
762,Jhené Aiko,W.A.Y.S.,7jjKsW39O1i8hKF31ShpV9,59,0.568,0.612,9,-8.502,0,0.127,0.32,0.0589,0.111,0.421,115.837,238773,4
763,Andrew Rayel,One In A Million (Mix Cut) - Original Mix,21VCpbtVyPOIZhzo8rvH22,3,0.585,0.872,4,-6.863,0,0.0366,0.001,0.0,0.656,0.236,129.985,88507,4
764,Austin Mahone,All I Ever Need,0YEsfwQpG7ofdIiHWA0dHi,69,0.708,0.647,11,-6.128,1,0.0298,0.117,0.0,0.111,0.654,129.95,213747,4
765,Orjan Nilsen,The Late Anthem - Way Too Late Mix,5YsVcb4S8M77dZfmLJucuB,0,0.632,0.993,0,-2.209,1,0.0459,0.00295,0.917,0.133,0.683,128.015,145930,4
766,Rebelution,Count Me In,0BweE3lWBMXRPWWLtLV5z8,58,0.8,0.661,7,-8.291,1,0.0304,0.0204,0.000107,0.0687,0.59,92.015,189613,4
767,American Heroes,Whatever She's Got,3LqKvDMda6sUdOiDni7nPN,0,0.556,0.587,1,-10.241,1,0.0396,0.00488,3.37e-06,0.245,0.826,160.385,237000,4
768,August Alsina,Kissin' On My Tattoos,4MOXruB3ARc4PePI6IkGO7,60,0.577,0.625,2,-8.346,0,0.0423,0.00648,0.0,0.364,0.184,120.133,251893,4
769,Fabio XB,Back To You (Mix Cut) - Wach Remix,5yg1rwmUFLpFZJPwkjLXkz,3,0.612,0.913,2,-6.456,0,0.0729,0.0219,2.4e-05,0.754,0.558,134.041,85960,4
770,Tito Torbellino,San Juditas,0e4XsSHI3vC0Oh5aAVKq01,61,0.54,0.829,9,-4.712,1,0.372,0.362,0.000406,0.0556,0.878,207.012,165277,3
771,Lorrèn,Let Her Go,07xdc26ET4SnKxIXWjwU4a,0,0.445,0.418,7,-12.164,1,0.0505,0.236,0.0,0.397,0.427,150.228,251332,4
772,Bethel Music,It Is Well - Live,3MRqm3VNWLIjRiLRQezul7,61,0.35,0.25,4,-10.648,0,0.0314,0.698,1.46e-05,0.11,0.11,129.82,385053,4
773,Andrew Rayel,Followed By Darkness (Mix Cut) - Original Mix,02HtSDY1slVuDeuQ3Bfns3,3,0.628,0.92,0,-7.777,1,0.0631,0.00496,0.318,0.429,0.725,130.008,59067,4
774,George Ezra,Barcelona,3ieLey98V9mIIh3W9gBlPF,67,0.629,0.572,5,-9.332,1,0.0307,0.32,0.000853,0.109,0.182,93.997,188960,4
775,Top de éxitos 2014,Love Me Like You Do,0e6cTl9CtFX48hzPVWEIsE,3,0.488,0.591,5,-6.779,0,0.0309,0.425,0.0,0.219,0.206,94.964,250000,4
776,Dan + Shay,19 You + Me,7ongSdLv28Z27WeCrzZXwB,58,0.493,0.67,6,-5.131,1,0.0298,0.319,0.0,0.102,0.451,151.989,217407,3
777,QWERTYMANE,2014,0T9FTLAyYytoiyvogfXLvc,3,0.623,0.41,1,-14.167,1,0.163,0.261,0.834,0.0802,0.409,129.012,178663,4
778,Hillsong Worship,Broken Vessels (Amazing Grace) - Live,2BuhGnXpqMQ8BvOUZpmaVl,58,0.381,0.505,7,-6.478,1,0.0278,0.293,4.27e-06,0.72,0.0869,140.995,568787,4
779,Arisen Flame,Explorer (Mix Cut) - Original Mix,6Jqab0fXz71wX22aixHjAm,2,0.447,0.961,0,-5.984,1,0.0746,3.02e-05,0.981,0.392,0.175,132.554,94213,4
780,Ty Dolla $ign,Paranoid (feat. B.o.B),0Yp3wCUpjrG7NWWPDpmQXm,58,0.858,0.398,1,-11.306,1,0.0598,0.00888,0.0,0.112,0.258,97.476,216520,4
781,Charts Hits 2014,All of Me,5mQKXP3wXb4SmJ9k6np94S,0,0.399,0.325,8,-7.395,1,0.0311,0.961,1.41e-05,0.106,0.423,125.862,274892,4
782,Enrique Iglesias,Loco,6yjsa6c8nSGQqXF12vFSpp,63,0.756,0.863,7,-3.39,1,0.028,0.404,0.0,0.112,0.915,132.987,213147,4
783,Mino Safy,Around The Garden (Mix Cut) - Original Mix,4RgufLAMVwmOZVYYAiQkB0,2,0.458,0.992,11,-5.653,0,0.0638,0.000574,0.948,0.526,0.717,134.034,42960,4
784,Casting Crowns,Just Be Held,5t35FJYwzRt9MG3ae2O41L,59,0.5,0.658,0,-6.399,1,0.0345,0.623,0.0,0.159,0.27,76.088,221080,4
785,Turbotronic,Whistle - Radio Edit,74RkAoVAR6cuweg1xsTv49,0,0.769,0.883,9,-4.212,0,0.0575,0.0169,0.76,0.366,0.386,127.95,223125,4
786,Kevin Gates,Posed to Be in Love,0CatNULiPDGfflDdMODjDU,57,0.74,0.53,1,-8.644,0,0.278,0.0896,0.0,0.303,0.255,139.812,164469,4
787,Tommy Johnson,Burn The Sun (Mix Cut) - Original Mix,1QaCQeZ4tjUfrSr8D35afF,3,0.427,0.948,6,-5.973,0,0.153,0.00243,0.164,0.379,0.358,130.567,58787,4
788,St. Paul & The Broken Bones,Call Me,5Z0MrFDEIDB075We9w9276,61,0.573,0.786,7,-4.354,1,0.0352,0.0634,0.212,0.117,0.612,110.289,171267,4
789,WICOZANI,2014,469my7w0CYv3lZeu8AwQxG,0,0.392,0.315,8,-6.039,1,0.0316,0.00125,1.71e-05,0.199,0.379,69.409,261547,4
790,Enrique Iglesias,El Perdedor,4jMu6QYon1JEikcdTJ1TzR,66,0.487,0.478,8,-5.91,0,0.0536,0.704,0.0,0.121,0.288,137.799,191427,4
