artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"Tyler, The Creator","['hip hop', 'rap']",Where This Flower Blooms (feat. Frank Ocean),6KuXb26rHuRy3ZDse1VRmx,69,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4
Smooth Jazz All Stars,[],Attention,6Yfa32OTPUoggvp2pqxpL8,4,0.828,0.491,9,-8.582,0,0.0358,0.862,0.774,0.142,0.587,101.029,218189,4
Ziv Zaifman,['show tunes'],A Million Dreams,0RoA7ObU6phWpqhlC9zH4Z,74,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,269453,3
i.am.orange,[],prompostprometc (8-30-17),2QYGaxyDG7LcSFJBwbCfTR,9,0.714,0.277,2,-7.959,1,0.282,0.75,0.0,0.321,0.59,133.142,228049,4
Axwell /\ Ingrosso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",More Than You Know,6h5PAsRni4IRlxWr6uDPTP,80,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000,4
Wildlife,[],2017,66csmezxSM9hDQOMrxuIkk,0,0.612,0.72,0,-5.761,1,0.0232,0.268,0.000225,0.0861,0.497,110.424,235699,4
Greta Van Fleet,"['modern blues rock', 'modern hard rock', 'rock']",Highway Tune,7aOor99o8NNLZYElOXlBG1,71,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,180640,4
Giuseppe Ottaviani,"['italian trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Firefly (Mix Cut) - Omnia Remix,67ikf7vBUlnaGJSA0jrdPB,18,0.614,0.863,6,-6.182,0,0.113,0.0439,0.0,0.682,0.536,127.972,90253,4
Zara Larsson,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",Never Forget You,6hmhG1b4LEyNuashVvuIAo,74,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,4
Alison Gilbert,[],Mercy - Piano,5S5OrZuRxPZ0OoiLnRiHJO,4,0.613,0.11,11,-22.109,0,0.0439,0.995,0.92,0.1,0.117,125.944,228571,4
Jack Stauber,['pittsburgh indie'],Buttercup,2mlGPkAx4kwF8Df0GlScsC,72,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,208026,4
Sultan + Shepard,"['canadian electronic', 'edm', 'progressive house', 'tropical house']",Bloom (Mix Cut),0rBVY3Sv9LzOvFez7KcZ4v,16,0.566,0.941,7,-5.309,1,0.0764,0.0305,6.1e-06,0.493,0.722,127.975,74293,4
Koe Wetzel,['texas country'],"February 28, 2016",6frDW68Xjjg6WRVvo0zZFk,65,0.507,0.564,7,-6.652,1,0.0291,0.0758,0.0,0.413,0.328,82.493,233685,4
osei,[],#2017,22AFsgjlOHoLFxZvKttWNC,0,0.463,0.662,8,-7.341,1,0.0746,0.00169,0.00341,0.242,0.0766,150.048,128058,4
AJR,['modern rock'],The Good Part,5cBLBXhU9sf6kGvb2Dv2cl,65,0.491,0.48,2,-3.568,0,0.0287,0.0866,3.2e-05,0.382,0.552,92.919,227267,4
Sekon Sta,['soca'],Kings & Queens - Official N.M.G Roadmix,3wnTg3H5UFKjwIykZJCBTA,11,0.784,0.94,1,-4.218,1,0.162,0.138,0.0,0.0807,0.761,133.005,238374,4
Miguel,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy,68,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,322000,1
Leigh K,[],2017,5FaNeiKRBmHv43dgatBvpR,2,0.609,0.539,11,-12.33,1,0.0398,0.167,0.704,0.101,0.81,167.026,192615,4
Julia Michaels,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Issues,7vu0JkJh0ldukEYbTVcqd0,73,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4
The Skinflicks,['oi'],No Slo-Mo Pogo,5CTbjjzt0e9qwKqOQC1MPz,20,0.468,0.99,9,-6.015,0,0.0977,0.00311,0.00148,0.0337,0.542,134.015,84587,4
A$AP Ferg,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Plain Jane REMIX (feat. Nicki Minaj),2YzmfPLqUx5CJOaw5ThsBV,73,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,4
Hits 2017,[],Walk,0lBBkQxRTEiJMiPjjHfH40,0,0.773,0.816,7,-6.447,1,0.0674,0.143,0.000518,0.369,0.683,143.955,214870,4
DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,65,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4
Blackmore's Night,"['bardcore', 'medieval folk', 'neoclassical darkwave']",Writing on the Wall - 2017 Version,24ssF0rQ364s7T3IADEMaA,6,0.543,0.924,8,-5.132,0,0.068,0.141,0.000128,0.124,0.884,158.954,210594,4
Billie Eilish,"['art pop', 'electropop', 'pop']",hostage,1WsEgieHsWWndAzLkmV105,73,0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229426,5
Top Hits 2017,[],Malibu,1JEIpFxFup1vKNcOkTu9D1,0,0.594,0.764,8,-5.151,1,0.0337,0.0494,0.000145,0.0791,0.337,139.994,228214,4
Macklemore,"['pop rap', 'seattle hip hop']",Glorious (feat. Skylar Grey),0CokSRCu5hZgPxcZBaEzVE,74,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",I Live For That Energy (ASOT 800 Anthem) [Mix Cut],4LwOqdA87FH8XlUFonrXib,18,0.401,0.978,1,-5.947,0,0.0396,8.37e-06,0.988,0.226,0.401,132.044,58200,4
Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rap']",Yah Mean,5MUxrNd7Gr2HksLcAlB0IO,68,0.777,0.73,5,-6.324,0,0.328,0.065,0.0,0.113,0.738,162.956,165642,4
Workout Buddy,['workout product'],Shape of you (Workout Remixed),3dT4K3aih5D2y030BtjOQT,5,0.733,0.676,6,-8.181,0,0.0514,0.012,0.000158,0.0381,0.571,124.993,295893,4
Green Day,"['permanent wave', 'punk']",Holiday,4VgEM12OeaN3GyBV487Me7,68,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680,4
i.am.orange,[],chicago (6-3-17),7EiZdWUrBXna09HRaiQXqY,8,0.493,0.0709,2,-19.034,1,0.051,0.947,1.95e-06,0.163,0.146,78.219,203117,4
Fitz and The Tantrums,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",HandClap,4qRaZYiaOsSvWC7VgcxrI0,66,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4
Class of '23,[],Year Six,45y0u2wqxbomxjZ2e7jp4C,2,0.644,0.0287,4,-17.848,0,0.0671,0.548,0.812,0.162,0.114,84.338,124288,3
Kenny Chesney,"['contemporary country', 'country', 'country road']",All the Pretty Girls,66pxmg3Jhjm09tHoWR1wVR,66,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,212893,4
i.am.orange,[],changed (2-9-17),3o4uvBFlzu45j88I8hKGk6,9,0.55,0.0871,2,-21.438,1,0.0663,0.977,0.269,0.106,0.159,140.985,142000,4
Russ,"['hawaiian hip hop', 'rap']",Cherry Hill,6qcuRcbz8DCLG6nG4or8Uo,68,0.681,0.469,2,-10.803,0,0.0366,0.161,0.403,0.108,0.0373,130.022,222453,4
Top 40 Hits,['fake'],Attention,1tignGx7sdXllXdnwHb8G1,0,0.83,0.376,3,-8.092,0,0.0809,0.295,0.0,0.0569,0.568,99.994,211500,4
Zac Efron,"['hollywood', 'pop', 'post-teen pop', 'show tunes']",Rewrite The Stars,65fpYBrI8o2cfrwf2US4gq,73,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,217440,4
i.am.orange,[],don't play with matches,34uW9utOxcdZ1mnOiPklhc,9,0.734,0.321,4,-6.53,1,0.0499,0.893,0.000124,0.188,0.7,132.853,70922,4
Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop']",Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,73,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,228827,4
i.am.orange,[],changed (2-14-17) [piano],3rLDmOh180TTWvqGJuRqG2,8,0.488,0.107,2,-12.076,1,0.0339,0.991,0.000484,0.102,0.103,69.185,232250,4
Paperboy Fabe,['r&b'],Language,4RnvS1tmh1ERhjXX6dxv95,69,0.62,0.721,4,-5.538,0,0.0887,0.0422,0.0075,0.563,0.77,169.904,150361,4
Vibe2Vibe,[],Dusk Till Dawn (Cover),0rVuZlANy8E6eouifiWoE1,9,0.497,0.448,11,-9.291,0,0.0269,0.0911,3.31e-06,0.128,0.102,89.937,269327,4
Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",Sixteen,3pJkBPHadRAxBBo484RipI,66,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333,4
Ten Years After,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",You Can't Win Them All - 2017 Remaster,3SmXA5h5dT3ptI01rihvO2,10,0.69,0.641,0,-7.984,1,0.0403,0.278,0.00968,0.0726,0.967,114.198,246013,4
Tyler Childers,"['kentucky indie', 'kentucky roots', 'outlaw country']",Universal Sound,48nZLOpJOINkICPWpUuhaN,65,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,221600,4
Guitar Tribute Players,[],Attention - Instrumental,6iW7hhkmt3G3Lw26IFf5ps,4,0.742,0.255,3,-17.883,0,0.0568,0.928,0.775,0.111,0.55,100.032,183800,4
Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",DUCKWORTH.,0y9uTzK9cNKSAEHnpeRG8C,69,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,4
The Skinflicks,['oi'],Incarnation of Sin,4YlEvlokGWdcssS1MwIzee,19,0.385,0.961,1,-4.713,0,0.0807,0.00097,0.0,0.136,0.668,102.123,170440,4
Taylor Swift,['pop'],End Game,2x0WlnmfG39ZuDmstl9xfX,72,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,244827,4
Top Hits 2017,[],Too Good at Goodbyes,0fPlwoQORhzXqwvX6oISdv,1,0.708,0.337,0,-11.19,1,0.064,0.259,0.0,0.101,0.411,92.01,206739,4
Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",Most Girls,10GJQkjRJcZhGTLagFOC62,71,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4
Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",How Deep Is Your Love,0c3xtnlTX1zCxoyEQq0Qq7,18,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,4
Macklemore,"['pop rap', 'seattle hip hop']",Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,70,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,240507,4
Top Hits 2017,[],Can't Stop the Feeling!,5c2qgmQFPtrwN2VY8nDnyX,1,0.616,0.925,10,-4.337,1,0.102,0.0598,0.00134,0.116,0.463,112.951,235752,4
AJR,['modern rock'],Sober Up (feat. Rivers Cuomo),5jiYx70OBzEI99jx1Gn3FN,65,0.648,0.62,5,-4.938,1,0.0276,0.284,0.0,0.0833,0.772,93.011,218763,4
MAGIC!,['reggae fusion'],Rude,0lXajD49Vp2jB5MH5zRm9F,16,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062,224773,4
Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Slippery (feat. Gucci Mane),0TBgMKD86t1VP3IzhxCoUl,69,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,304041,4
lanshee,[],2017,21OyxshgSlCDBRBqlwhc5r,0,0.6,0.267,7,-15.252,1,0.0313,0.613,0.859,0.129,0.195,129.963,141268,4
$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']","New Chains, Same Shackles",1smeI4gqEuepGWxlSw3tnC,67,0.7,0.56,2,-6.163,1,0.0733,0.09,0.0,0.111,0.328,100.035,139247,4
Ferry Corsten,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Blueprint (Mix Cut),4fpIfXAjdC93EPMWliVrIR,15,0.556,0.954,7,-5.094,0,0.0462,0.000191,0.944,0.303,0.67,127.982,45000,4
Lorde,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'uk pop']",Supercut,6K8VQ84MqhsoakN5MjrnVR,71,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
Vibe2Vibe,[],Passionfruit,3hiNa1EaqaEnQ8FgVoEcpP,0,0.794,0.327,11,-12.724,1,0.0484,0.362,0.0528,0.0926,0.269,112.006,300432,4
Lorde,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'uk pop']",Green Light,6ie2Bw3xLj2JcGowOlcMhb,73,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4
Bad Company,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Love Me Somebody - 2017 Remaster,4eGWCM8thQ9X6VrNFdZpWo,8,0.486,0.22,0,-12.708,1,0.0302,0.58,5.44e-05,0.115,0.36,132.13,188893,3
Young Dolph,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",On the River (feat. Wiz Khalifa),5QbzvnhnS0CZMHjFGIwfHd,65,0.865,0.39,0,-5.541,1,0.127,0.473,0.0,0.0954,0.105,139.996,198427,4
Joshua Na Die Reën,['south african pop'],2017,0TDywSGQ0pc9iQFrvSg5PD,10,0.41,0.813,9,-7.512,1,0.0502,0.0467,0.0184,0.379,0.323,138.998,195240,4
Billie Eilish,"['art pop', 'electropop', 'pop']",my boy,1RGasjWLZ4qMN7wbtkLa3u,73,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852,4
Calm,['japanese jazztronica'],Light Years - 2017 Full Moon Mix,1tBfM5umJko4Vl6Gw1DEg8,9,0.593,0.651,10,-10.108,0,0.0682,0.898,0.894,0.0877,0.52,90.027,330167,4
$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",Audubon,3UcyaCWLsc0XDhzXHUuH1S,67,0.768,0.785,1,-5.057,1,0.332,0.154,1.24e-05,0.779,0.698,169.029,134963,4
Cozy2X,[],2017,5sCmRsctVov2BAkRZagnGS,0,0.754,0.428,10,-11.348,0,0.365,0.291,0.0,0.171,0.253,94.936,117990,4
Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,76,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,4
Nero X,[],Handkerchief,4CBK9nlMy9TbBftmCQNk8K,14,0.837,0.791,0,-4.368,1,0.0969,0.292,0.0,0.0721,0.938,113.991,265587,4
Loren Allred,"['deep talent show', 'hollywood', 'movie tunes']",Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J,74,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,207787,3
Chill Out 2017,[],Chillout 2017,5M0BQbpMg2wkMDghX2mAre,9,0.329,0.2,0,-19.938,1,0.0304,0.771,0.861,0.0756,0.0393,105.012,233200,4
Harry Styles,['pop'],Woman,33bURv895AN4FkBvgFo2dx,72,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,278800,4
Fuse ODG,"['afro dancehall', 'azonto', 'dance pop']",Only,0EqHARBNdtvrU1bnzZ42Nk,15,0.733,0.803,3,-4.229,1,0.0482,0.0218,0.0,0.0896,0.699,117.024,224052,4
Machine Gun Kelly,['ohio hip hop'],"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0OI7AFifLSoGzpb8bdBLLV,73,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805,4
Hits 2017,[],Lean On,6lzkFOZKEHuU7fGoEMLb5t,0,0.779,0.916,7,-3.346,0,0.0545,0.249,6.27e-06,0.0916,0.574,97.991,176754,4
Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,70,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,4
Bad Company,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Live for the Music - 2017 Remaster,4A2hWTIo46xHLLDYh9LczW,6,0.599,0.586,9,-8.938,1,0.061,0.179,0.0,0.151,0.743,95.851,240067,4
SYML,['pop'],Where's My Love - Acoustic,0ElpbbncWT9aS7mgoqEHbQ,75,0.554,0.225,3,-11.324,1,0.0281,0.892,0.0321,0.107,0.221,104.007,239880,4
Top Hits 2017,[],No Promises,5FbgzoQbyOP8H3qKGXFt8E,0,0.757,0.597,10,-7.745,1,0.0957,0.116,0.000196,0.101,0.388,112.976,228053,4
Ian Munsick,"['contemporary country', 'wyoming roots']",Horses Are Faster,3Jtn0oLAGr0KFA5J8CaT4C,66,0.311,0.708,9,-6.29,1,0.0445,0.0598,1.1e-06,0.115,0.46,80.893,247250,4
Blackmore's Night,"['bardcore', 'medieval folk', 'neoclassical darkwave']",Somewhere over the Sea - 2017 Version,59SlDgm0IKFbegSUeUOa2q,5,0.288,0.323,2,-9.616,0,0.034,0.722,0.0,0.226,0.229,179.582,274893,3
Daniel Caesar,"['canadian contemporary r&b', 'pop', 'r&b']",Best Part (feat. H.E.R.),4OBZT9EnhYIV17t4pGw7ig,71,0.473,0.371,4,-10.219,0,0.0405,0.793,0.0,0.109,0.413,75.205,209400,4
Top Hits 2017,[],New Rules,5UHL8tCbfQ0OHHZuEPrjU0,1,0.765,0.732,9,-5.095,0,0.0513,0.0579,5.14e-06,0.119,0.766,116.026,211034,4
Taylor Swift,['pop'],Dress,6oVxXO5oQ4pTpO8RSnkzvv,72,0.719,0.469,0,-8.792,1,0.0533,0.0329,0.0,0.169,0.0851,120.085,230373,4
PureNRG,['italian trance'],Prophecy (Istoria 2017 Anthem) [Mix Cut],6q7FdAO9ltzAqKW8Kz29je,11,0.373,0.94,6,-8.794,1,0.0829,0.00312,0.956,0.711,0.546,133.104,57507,4
BANNERS,"['indie poptimism', 'pop', 'pop rock']",Someone To You,14BH4qO7pgCmIe6mgLKOK3,73,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,219800,4
Amablanc,[],2017,4Mm1LYjOX4lXP8Rw3HRV5N,0,0.274,0.857,10,-10.051,1,0.0498,0.0198,0.831,0.109,0.167,164.24,216424,4
itssvd,"['lo-fi chill', 'sad lo-fi', 'sad rap']",Losing Interest,55XrFge2dEZwYzNl128DwN,74,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4
Rodg,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Right Away (Mix Cut),70MYBISnLBpQAxR1kDUH6E,15,0.598,0.95,5,-6.263,1,0.0499,0.00052,0.973,0.158,0.378,128.037,59987,4
Parker McCollum,"['contemporary country', 'texas country']",I Can't Breathe,5ntYN4BQDroMzxfsjadAox,65,0.55,0.427,0,-6.658,1,0.0323,0.0773,0.0,0.118,0.323,114.032,257773,4
Harry Styles,['pop'],Carolina,3Dwq1oiOFys6Sxr5SslmXw,72,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189613,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Sunny Days (Mix Cut) - Club Mix,4A1TqoncHJjOMw9wVGYET7,16,0.532,0.798,4,-6.553,0,0.0614,3.41e-05,0.00243,0.395,0.355,128.33,90933,4
Ghostemane,"['dark trap', 'florida rap']",Mercury: Retrograde,0UKzG4fJ1LXf6DInew5vcV,72,0.826,0.816,2,-7.345,1,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539,4
Money Boy,"['austrian hip hop', 'deep german hip hop', 'german hip hop', 'german trap']",Rap up 2017,7KcJIsYjcn9EieYCswtxoc,25,0.863,0.439,10,-11.261,0,0.538,0.128,0.0,0.276,0.391,120.391,243333,5
SZA,"['pop', 'r&b']",Doves In The Wind (feat. Kendrick Lamar),593W4qZOwwdqF6YnimJjL6,68,0.693,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.335,266080,4
Sound Quelle,"['progressive house', 'progressive uplifting trance']",Andromeda (Mix Cut),3P46DGVg9dGwIVEg85qAot,15,0.434,0.897,5,-6.548,1,0.0903,0.0579,0.109,0.69,0.346,127.943,59987,4
Maren Morris,"['contemporary country', 'country', 'texas country']",I Could Use a Love Song,09iyGiljLWRYXdRazFkdtJ,66,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,196422,4
Aly & Fila,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Concorde,3u4T5PPCyheHvhVJ33ZiNP,7,0.506,0.946,7,-5.486,1,0.0491,0.00113,0.847,0.401,0.0709,137.961,259022,4
OmenXIII,"['dark trap', 'emo rap', 'underground hip hop', 'viral rap']",LED,0s1MIn7UaPbAfq85CnKVl6,70,0.663,0.66,2,-6.623,1,0.29,0.0905,0.0,0.348,0.606,200.117,134452,3
Assaf,"['progressive house', 'progressive trance']",Lost Souls (Mix Cut) - Radion6 Remix,65cpPVIfqY3dygKX6gdnTX,14,0.483,0.926,9,-7.12,0,0.0492,3.96e-06,0.945,0.224,0.343,132.006,72733,4
The Score,"['modern alternative rock', 'modern rock', 'rock']",Unstoppable,6rrKbzJGGDlSZgLphopS49,73,0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,192107,4
Merrari,[],2017,5ZtyaNfDNr2pUNz2KddiGX,5,0.647,0.242,5,-17.684,0,0.0485,0.515,0.0195,0.12,0.503,174.02,146207,4
Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rap']",Flex,2xyBvir9n474qfsOkxXMgx,67,0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,240460,4
Andrew Rayel,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",My Reflection (Mix Cut),2Ri4C98jeDmDAwnj2ubbpB,16,0.608,0.882,4,-6.48,0,0.0441,0.000275,0.239,0.343,0.452,129.346,103987,4
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Biking,2q0VexHJirnUPnEOhr2DxK,68,0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,277521,4
Vibe2Vibe,[],I'm the One,5MbPjCykd3u4vgb1x4qrMH,1,0.701,0.5,7,-9.84,1,0.0704,0.043,0.0,0.128,0.752,81.116,285667,4
Taylor Swift,['pop'],Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,72,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4
Ten Years After,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",Stone Me - 2017 Remaster,5EdpDCUNttxciY0Ns7Vy4H,8,0.712,0.455,7,-11.609,1,0.0307,0.196,0.571,0.0744,0.726,117.451,295227,4
Joey Bada$$,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",TEMPTATION,3gJDgenxLephg09x86IxPs,70,0.775,0.707,10,-5.339,0,0.152,0.397,0.0,0.874,0.78,104.979,244198,4
Antonio Ferrara,[],YEAR,3lFu4rwsflmchPBufNoe0D,0,0.706,0.6,7,-7.408,0,0.0521,0.335,1.77e-05,0.43,0.379,104.266,73455,4
Keala Settle,"['broadway', 'hollywood', 'show tunes']",This Is Me,45aBsnKRWUzhwbcqOJLwfe,74,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,234707,4
Gaiazentrix,[],Is There Reality Somewhere,7G5H4baohDKwdQTiEVPhl6,15,0.742,0.545,2,-8.642,1,0.0859,0.00712,0.722,0.303,0.391,149.991,565602,4
DISPATCH,"['indie folk', 'jam band', 'modern folk rock', 'neo mellow', 'pop rock', 'stomp and holler']",Only the Wild Ones,0ErpHxNt1kTyCQGlh43wr1,66,0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.0996,0.605,110.741,253165,4
Alison Gilbert,[],Treat You Better - Piano,1bUeJvKgfYsew6yrEVgU8R,2,0.34,0.254,1,-12.692,1,0.0442,0.982,0.88,0.121,0.253,77.929,198000,4
Romeo Santos,"['bachata', 'latin']",Sobredosis (feat. Ozuna),1WbXIpiGBJkCiv3hn40iPB,74,0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,198332,4
The Skinflicks,['oi'],Brugge Skins,1kn5i2cU21HSq6JUPgpBht,19,0.23,0.958,9,-5.402,0,0.21,0.00233,3.08e-06,0.575,0.3,186.017,201600,4
Hugh Jackman,"['hollywood', 'show tunes']",The Other Side,2cKovq3l6OJjhVVDbVKOsr,71,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,214373,4
Hits 2017,[],Love Yourself,2DHVTKMBC1j8yfqTrvBwjm,0,0.818,0.446,4,-5.043,1,0.0766,0.387,0.0,0.361,0.528,100.041,235600,4
Lauren Alaina,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",Road Less Traveled,4nxgA1nvXvTkmsBY0vJV57,65,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,4
Ten Years After,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",She Lies In The Morning - 2017 Remaster,2hseE2Hu07cuFnIo95bHR3,9,0.291,0.474,11,-11.516,0,0.0297,0.544,0.439,0.129,0.569,167.792,445956,4
Lil Skies,"['melodic rap', 'rap', 'trap']",Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,68,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,203908,4
